Potenza Elettrica;Potenza Termica
4271.64703125;1234.9335
4177.56703125;1223.885
3896.28703125;1216.6175
3236.6859375;1201.921
2995.7259375;1199.4605
3009.2098828125;1250.1525
3086.8887890625;1218.2895
3009.1659375;1198.862
3006.2859375;1165.175
3060.0087890625;1174.58
3151.2459375;1173.7915
3055.2898828125;1167.208
3576.5259375;1221.415
4094.04703125;1200.2585
4089.24703125;1219.1825
4201.56703125;1253.2685
4147.7630859375;1163.237
4239.00703125;1182.5505
4377.328125;1123.736
4361.001328125;1140.1235
4450.288125;1113.058
4481.0452734375;1114.084
4555.8441796875;1062.708
4221.7641796875;1008.691
4090.20703125;959.3005
3828.12703125;1236.7575
3370.1259375;1275.0045
3307.6887890625;1244.9275
3174.3298828125;1227.2195
3166.6059375;1194.1405
3132.0459375;1174.618
3120.4887890625;1193.181
3205.0059375;1221.1395
3230.0098828125;1030.4175
3144.5259375;1052.7615
3183.8487890625;1033.5335
3517.9659375;1048.192
4003.80703125;1018.2385
3961.4859375;1000.901
3936.60703125;1015.2745
3954.84703125;1007.741
4161.24703125;1009.2325
4264.9641796875;996.55
4147.9252734375;991.078
3947.2041796875;1031.0635
4212.208125;996.322
4523.2852734375;1002.8485
4550.0841796875;1021.5445
4234.20703125;1011.4175
4118.0841796875;1023.473
3742.6059375;1000.369
3273.2098828125;1002.6775
3090.7659375;1021.44
3138.7659375;998.583
3225.2098828125;996.36
3278.9259375;991.0685
3166.6059375;1000.008
3162.8098828125;1006.5915
3157.9659375;998.925
3090.7659375;1015.3125
3478.6498828125;1034.512
3770.4830859375;1022.314
4073.008125;982.338
4193.88703125;1029.9615
4138.3252734375;1059.611
4093.1241796875;1002.9435
4069.1241796875;1015.892
4041.328125;1025.4205
4090.2441796875;1064.0855
4041.3652734375;1035.861
3825.2841796875;1047.1185
3682.20703125;1201.0755
3753.24703125;1218.128
3455.5659375;1236.2445
3006.3298828125;1234.9525
2974.6059375;1235.8455
2947.7259375;1261.0205
2870.0098828125;1260.384
2884.28484375;1228.103
2958.3298828125;929.043
2903.48484375;908.1145
2877.6898828125;860.928
2898.7287890625;902.4525
2972.6859375;928.5585
3117.6459375;922.621
3121.4487890625;938.2865
3195.4059375;928.5015
3239.6098828125;969.114
3182.9259375;921.614
3044.76703125;924.711
3051.48703125;906.775
3063.0441796875;899.3555
2905.56703125;906.0435
2856.5259375;958.1225
2881.4859375;917.662
2868.0898828125;919.524
2834.4459375;914.394
2929.4859375;929.2045
2932.4098828125;940.215
2839.2087890625;915.8475
2808.5259375;941.564
2786.4459375;927.922
2873.7687890625;932.3205
2995.7259375;886.236
3072.5698828125;910.746
3099.4059375;927.124
3060.9687890625;894.064
3101.3259375;888.307
3068.6859375;852.112
3049.4487890625;874.0855
2971.7698828125;859.6455
2865.1659375;865.9345
2934.2859375;896.6005
2822.9259375;879.1775
2808.60703125;875.2065
2918.0098828125;900.3245
2940.0830859375;883.6045
2886.3298828125;861.156
2836.44703125;856.3015
2810.4459375;871.739
2825.8059375;853.2615
2879.5287890625;893.627
2943.8859375;1234.8955
2928.5698828125;1206.937
2675.0859375;1214.195
2704.8459375;1191.7465
2713.5298828125;1191.6135
2845.88484375;1209.939
2901.6898828125;1197.6745
2842.1259375;1214.2235
2948.6859375;1309.8885
3130.1698828125;1063.867
3587.0859375;1054.9845
3751.32703125;999.9035
4025.88703125;999.4
3855.0441796875;1001.8035
3879.96703125;1000.9675
3645.6459375;1001.034
3638.04703125;996.436
3567.0441796875;1007.0285
3744.60703125;1007.893
3929.968125;1004.0835
4086.36703125;1013.251
3975.9230859375;998.0605
3960.688125;989.1305
3864.60703125;1015.9585
3758.0841796875;995.676
3181.9659375;1014.467
3021.6898828125;1024.67
3079.2459375;1021.573
2998.5687890625;1048.686
3037.0059375;1016.272
3085.9659375;1003.9885
3198.3298828125;1015.7685
3103.16484375;994.6405
3010.1698828125;1018.6375
3791.5659375;1027.14
3908.76703125;1028.7265
4154.52703125;1027.159
3976.0041796875;1022.0005
4006.8052734375;1011.769
3985.6041796875;1038.806
3749.488125;1010.762
3595.8441796875;1030.6265
3548.8852734375;1032.3935
3654.36703125;1028.6125
3684.1641796875;1032.004
3570.928125;1046.0545
3564.0830859375;1073.728
3327.00703125;1039.642
3281.8498828125;1012.035
3297.1659375;1030.522
3292.3659375;1036.374
3403.7259375;1058.1005
3347.16703125;1070.213
3278.0098828125;759.4395
3241.4859375;713.7635
3218.4087890625;692.4265
3254.9259375;728.8875
3246.2859375;712.063
3813.72703125;700.6155
3854.04703125;675.013
4062.4041796875;652.1845
3883.9252734375;711.626
3932.8852734375;685.368
3868.6463671875;746.2915
3837.003515625;732.5355
3587.3595703125;708.5765
3604.683515625;709.6025
3805.323515625;707.3225
3917.643515625;730.246
3825.4463671875;708.5005
3944.361328125;707.7975
3551.7652734375;755.3735
3231.00703125;725.648
3176.2498828125;737.314
3088.8459375;721.354
2876.6859375;702.297
2795.0859375;717.3925
2890.1698828125;742.444
2889.1287890625;721.107
2988.0459375;694.5165
2981.3259375;665.0855
3005.3698828125;687.2775
3680.2059375;667.8405
3913.56703125;677.122
3997.1241796875;687.344
4154.6452734375;725.9805
4217.163515625;710.448
4120.2406640625;681.568
4087.7628515625;665.0285
3828.4817578125;672.6475
3852.4006640625;685.957
4004.0063671875;671.403
4082.5641796875;670.6905
4085.4441796875;680.2855
3837.808125;661.2665
3228.0459375;700.321
3150.36703125;953.382
3184.8459375;1031.3485
3184.8459375;1062.0335
3125.3698828125;1053.417
3123.4059375;1030.9495
3087.8487890625;1052.7995
3229.9659375;1029.1825
3253.0498828125;1021.2785
3281.8059375;1003.7035
3174.2859375;1005.328
3699.4498828125;1021.155
3924.0830859375;1014.5335
3863.6098828125;1034.6925
3936.6441796875;1018.5425
3979.80703125;1044.905
3892.5652734375;1029.1065
3666.9652734375;1019.483
3637.1241796875;990.489
3630.4041796875;973.541
3498.928125;993.5575
3363.48703125;1035.8705
3495.9230859375;1030.275
3411.4498828125;1037.1435
3177.1659375;1034.93
3175.2459375;996.6355
3174.3298828125;1010.211
3193.4859375;989.4345
3202.1259375;1000.6825
3262.6498828125;1007.5795
3290.4459375;1003.9505
3228.0459375;1011.503
3282.8098828125;993.9565
3310.6059375;996.037
3229.0059375;1008.5105
3233.8498828125;1017.8775
3195.32484375;1011.0375
3206.9698828125;1005.309
3318.2859375;1023.397
3145.4859375;1032.688
3017.8498828125;1002.0125
3102.2859375;1016.1105
3049.4487890625;1008.0355
2978.4459375;1010.781
2963.0859375;1037.21
3039.8487890625;1029.667
3107.1298828125;1019.3785
3178.1259375;1034.4645
3192.4887890625;1039.9175
3219.4059375;1089.194
3072.5259375;1038.0175
2977.4487890625;1069.5195
3040.8459375;1053.664
2988.9687890625;1106.9115
2943.00703125;775.58
2873.88703125;729.2865
2789.4441796875;660.8675
2810.608125;718.4565
2874.8030859375;736.744
2826.928125;745.2465
2840.3241796875;778.392
2824.048125;756.1525
2817.321328125;740.031
2803.888125;760.0095
2778.9652734375;741.0665
2801.9241796875;733.3145
2783.7652734375;752.552
2727.0441796875;755.9245
2858.6452734375;715.0175
2825.9241796875;749.7115
2840.4052734375;726.142
2953.648125;731.823
2941.2052734375;742.463
2966.0841796875;732.0605
2979.6052734375;715.768
2995.8441796875;764.4935
3041.0452734375;738.53
3006.4041796875;740.981
2845.168125;752.951
2836.4841796875;750.538
2888.368125;732.849
2885.4441796875;741.7885
2929.6852734375;757.1025
3342.4041796875;737.751
3561.3652734375;758.7365
3858.042421875;741.874
3954.0052734375;756.4945
4072.92703125;755.934
4077.72703125;729.201
3965.4441796875;739.5845
3921.328125;703.931
4039.3641796875;713.621
4414.8052734375;727.073
4560.6441796875;701.784
4493.488125;705.698
4392.5630859375;698.877
4143.00703125;707.978
4010.52703125;958.284
3518.04703125;1009.4985
3148.3287890625;992.1135
3078.2859375;1005.7745
2960.2059375;969.912
2820.9687890625;996.531
2795.1298828125;1006.6295
2932.3659375;1003.4945
2891.0487890625;1020.8035
2821.9659375;1015.417
3324.0459375;1012.358
4053.72703125;1021.7155
3866.4459375;1038.9675
3901.08703125;1016.5285
3844.44703125;1050.719
4042.20703125;1034.094
3910.68703125;1012.3485
3746.4459375;1025.05
3751.32703125;1011.8165
4013.40703125;1002.497
4069.08703125;999.4
4221.72703125;1021.0885
4278.3230859375;993.738
4154.52703125;1034.7685
3605.40703125;1021.2595
3192.5259375;1033.163
2940.9687890625;1048.8095
3106.1259375;1032.7735
2993.8498828125;1012.8425
2916.9687890625;1032.3555
2990.9259375;1037.5425
3163.6887890625;1025.886
3163.7259375;1029.3155
3073.4859375;1057.559
3160.8898828125;1063.696
3628.3659375;1056.4285
3768.5259375;1018.799
3824.368125;1026.2945
4078.7241796875;1062.48
4154.5641796875;1052.4575
4055.728125;1043.1095
3912.7252734375;1076.1695
3978.8841796875;1091.987
4033.6041796875;1124.8665
4088.4052734375;1068.3415
4017.328125;1236.691
3859.7630859375;1299.5715
3623.728125;1313.0995
3009.2841796875;1307.485
2980.528125;1325.117
2952.5630859375;1353.294
2970.928125;1314.895
2955.48703125;1380.4735
2908.4841796875;1056.9985
2971.80703125;1071.8565
3031.3641796875;998.583
3029.40703125;1069.7095
3047.6841796875;1109.087
3622.68703125;1106.617
4160.28703125;1137.492
4113.2841796875;1148.569
4202.608125;1163.4745
4204.4841796875;1157.29
3862.8052734375;1142.3465
3784.0041796875;1141.52
3675.6052734375;1149.728
3739.9252734375;1194.473
3947.2041796875;1223.9135
3987.6052734375;1203.764
3750.448125;1197.209
3863.6841796875;1228.939
3786.8841796875;1190.4355
3407.728125;1218.1945
3182.0841796875;1171.92
3047.6841796875;1208.5235
3057.328125;1234.4015
3067.80703125;1219.116
3052.4841796875;1228.7965
3124.4841796875;1193.3615
3133.08703125;1169.944
3182.128125;1173.516
3250.1630859375;1146.3175
3681.328125;1228.7965
4237.08703125;1184.6785
4190.0841796875;1160.8145
4179.6052734375;1163.7215
3781.3747265625;1131.849
3971.7193359375;1171.1125
3862.468875;1140.133
3886.6528828125;1145.6715
3904.041328125;1101.3445
4035.6052734375;1099.568
3963.6052734375;1046.558
3923.248125;995.0965
3878.0841796875;1000.654
3551.6871796875;998.127
3035.248125;1219.458
3106.1630859375;1207.659
3042.928125;1237.451
3040.9641796875;1191.737
3135.01003125;1185.8755
3064.9611796875;1181.0495
3113.008125;1216.399
3065.88703125;1074.2885
3055.3641796875;1059.801
3019.80703125;1046.5865
2990.0841796875;1024.328
3154.21003125;1056.6755
3081.2841796875;1013.8305
3026.52703125;1039.9935
2999.728125;1039.3855
2968.0041796875;1043.8885
2908.4841796875;968.354
2821.2052734375;1006.6105
2896.0041796875;1008.957
3047.728125;999.6185
2998.8052734375;989.8715
3116.8041796875;1035.7755
3226.20703125;1043.157
3198.4041796875;1056.913
3110.128125;1046.292
3129.2841796875;1028.318
3125.40703125;1018.9225
3036.1641796875;1075.818
3005.40703125;1065.045
3100.4841796875;1069.092
3186.928125;1058.7275
3229.08703125;1037.7325
3153.2841796875;1022.6655
3219.48703125;1028.166
3231.00703125;1023.9385
3074.5641796875;1026.0285
2980.4841796875;985.2925
2858.608125;1019.0175
2754.8841796875;1041.295
2836.4841796875;1026.6555
2866.3252734375;1022.5705
2913.328125;1031.9945
2952.7252734375;1028.1375
3081.2841796875;1065.653
3037.2052734375;1085.0235
3030.4041796875;1209.8915
2903.728125;1264.3455
2937.2841796875;1343.3285
3053.40703125;1321.7065
3073.6041796875;1352.9045
3018.8841796875;1397.7065
2990.128125;1401.44
2981.40703125;1436.495
3102.4041796875;1133.008
3192.60703125;1098.77
3057.2841796875;1057.977
3111.00703125;1076.3975
3168.61003125;1143.876
3705.2841796875;1182.123
3893.40703125;1261.733
3930.8841796875;1229.756
4070.128125;1227.5805
4089.2841796875;1225.1295
4079.728125;1196.924
4048.0041796875;1205.93
3879.1252734375;1193.2665
3619.9252734375;1221.244
3677.5252734375;1260.1655
3897.2841796875;1220.2275
3995.2041796875;1278.2915
4180.528125;1211.212
4271.6841796875;1268.7155
4070.0841796875;1232.9765
3266.52703125;1281.6925
3145.648125;1280.22
3196.4841796875;1235.6935
3178.20703125;1266.73
3114.8841796875;1227.647
3109.09003125;1289.074
3239.6811796875;1265.742
3207.00703125;1245.925
3191.6841796875;1254.7315
3696.60703125;1251.188
4060.528125;1290.9265
4018.20703125;1255.197
4214.0841796875;1269.447
4094.0841796875;1229.7465
4084.528125;1236.9855
4206.4041796875;1184.5835
4074.8841796875;1195.0145
3980.848125;1160.501
4053.72703125;1162.933
4206.4041796875;1090.4385
4120.0041796875;1077.832
4209.328125;1053.0465
4013.3630859375;1036.0795
3666.928125;1279.156
3032.28703125;1277.8735
2942.9630859375;1244.614
2913.328125;1217.0735
2890.20703125;1228.8725
2835.48703125;1228.0745
2908.4841796875;1244.025
2979.48703125;1079.333
2822.0841796875;1028.014
2825.88703125;1072.189
3192.60703125;1089.9825
3418.2441796875;1040.3165
3472.92703125;1026.855
3618.8841796875;1051.935
3710.128125;1058.1575
3792.60703125;1045.627
3833.961328125;1025.943
3711.1252734375;1067.724
3718.8052734375;1048.135
3870.448125;1038.54
3907.881328125;1054.3385
3918.448125;1060.276
3858.8841796875;1130.329
3606.4041796875;1139.221
3254.128125;1141.919
3183.00703125;1132.3905
3134.0841796875;1065.672
3134.0841796875;1051.46
3156.211125;1037.6375
3159.00703125;1061.0455
3130.1630859375;1059.7155
3137.008125;1041.2665
3104.28703125;1038.4355
3110.0841796875;1052.049
3480.60703125;1049.4175
3720.60703125;1058.5185
3868.4841796875;1004.0265
3854.0841796875;1043.309
3800.4052734375;1066.6695
3829.2052734375;1054.899
3681.4463671875;1032.6025
3636.282421875;1070.3175
3560.523515625;1076.293
3719.802421875;1095.654
3903.1252734375;1158.392
3957.8452734375;1261.6855
3965.5252734375;1265.191
3940.4841796875;1314.9045
3827.248125;1317.2605
3247.2830859375;1368.95
3052.528125;1384.5585
3090.8841796875;1341.989
3121.651125;1384.416
3158.9630859375;1109.1915
3114.928125;1053.683
2992.0041796875;1056.4665
3033.2841796875;1106.883
2985.328125;1149.7755
3407.6841796875;1194.8055
3807.00703125;1202.8045
3918.4041796875;1182.655
3878.128125;1178.9785
3903.1252734375;1214.1285
3934.8052734375;1234.3255
3951.081328125;1236.9285
3855.1252734375;1227.837
3772.6463671875;1246.02
3907.9252734375;1225.4335
3922.281328125;1232.131
3869.5252734375;1217.577
3932.848125;1243.569
3438.4071796875;1225.158
3174.4011796875;1206.785
3016.92703125;1204.3435
3110.128125;1250.7415
3191.6841796875;1250.0575
3148.4841796875;1219.705
3100.528125;1238.0875
3042.8841796875;1228.8535
2962.20703125;1206.348
2951.6841796875;1194.5965
2966.128125;1261.9515
2962.1630859375;1190.92
3009.328125;1176.518
3001.6041796875;1149.462
2952.60703125;1151.514
3018.0052734375;1157.9645
3160.0041796875;1120.5535
3173.5252734375;1098.048
3004.6463671875;1106.6455
3027.561328125;1095.445
2999.8463671875;1118.6725
3016.0041796875;1050.795
3046.8052734375;1048.9045
3146.52703125;1018.9415
3217.6041796875;1042.3305
3164.848125;1287.364
3102.4041796875;1293.767
3107.2041796875;1250.086
3063.00703125;1207.982
3057.328125;1172.053
2988.0830859375;1192.744
3004.528125;1221.3295
3043.80703125;1041.048
3092.8041796875;1059.63
3091.80703125;1038.616
2985.2841796875;1033.5525
2973.7641796875;996.36
2938.20703125;1003.3045
2927.728125;991.2205
2845.2052734375;1007.323
2867.2041796875;984.7985
2859.6052734375;989.729
2870.202421875;1003.694
2799.1252734375;996.9015
2779.002421875;991.0875
2817.4463671875;982.0625
2800.9641796875;1015.227
2936.368125;1006.8765
3042.8841796875;1024.024
3073.6041796875;1013.2035
3023.728125;1041.9885
2992.0041796875;1026.2945
2992.9641796875;994.5265
3015.00703125;1029.23
3047.728125;1042.1785
3091.7630859375;1045.551
2975.728125;1053.683
3058.20703125;1060.656
3090.8841796875;1040.079
3450.8841796875;1051.783
3824.28703125;1042.6155
3983.728125;1070.7545
3973.161328125;1047.3655
3903.1252734375;1085.3845
3842.7263671875;1092.595
4006.0006640625;1056.609
3885.1217578125;1092.063
3870.7217578125;1097.3355
4117.323515625;1147.068
4057.803515625;1129.797
3867.6052734375;1207.089
3917.5252734375;1263.1865
3772.4841796875;1255.064
3681.2841796875;1308.2735
3395.251125;1307.352
3244.4841796875;1360.0485
3256.0041796875;1330.893
3223.408125;1382.8485
3244.4841796875;1142.071
3259.80703125;1102.114
3292.4841796875;1051.745
3278.128125;1107.662
3336.60703125;1140.684
3804.1641796875;1154.402
3922.20703125;1198.5865
3976.9641796875;1192.8105
4050.0052734375;1158.164
3931.9252734375;1186.3315
3877.323515625;1183.0065
3848.523515625;1214.1665
3762.123515625;1210.6135
3640.203515625;1231.3805
3727.6006640625;1228.1125
3818.682421875;1198.1495
3609.4463671875;1205.132
3762.8841796875;1192.7155
3826.3252734375;1186.3315
3753.2841796875;1188.393
3186.928125;1164.757
2948.8041796875;1224.436
2990.128125;1207.336
2898.8841796875;1210.053
2259.102421875;1148.5785
2777.7128203125;1175.758
2766.875390625;1166.239
2777.4421875;1194.4635
2771.675390625;1156.188
3170.9982421875;1178.5035
3472.5193359375;1130.139
3799.7982421875;1180.7075
4101.7641796875;1117.941
3955.083515625;1132.628
3902.283515625;1126.6145
3917.6806640625;1063.3065
3720.0017578125;1112.9915
3765.1217578125;1116.326
3957.003515625;1115.7275
4043.403515625;1107.1965
3981.9263671875;1048.9615
3890.682421875;1025.753
3675.6052734375;1069.776
3420.282421875;1326.8745
3378.0052734375;1289.9195
3243.6052734375;1267.908
3277.2052734375;1252.6225
3133.2052734375;1225.557
3207.1252734375;1215.43
3215.6841796875;1205.5595
3253.2052734375;1099.5775
3265.6852734375;1071.6
3128.4052734375;1071.6665
3467.241328125;1042.492
3789.9263671875;1023.7295
3924.282421875;1048.857
3960.924609375;1035.5095
3755.5217578125;1041.0385
3689.6736328125;1042.3875
3697.1098828125;1030.8165
3663.621328125;1030.959
3604.98703125;1035.557
3901.6782421875;1030.75
4158.8028515625;1050.054
4019.403515625;1072.3125
4041.483515625;1056.1815
3985.803515625;1076.73
3703.482421875;1077.509
3324.282421875;1059.6395
3127.5263671875;1072.8065
3057.402421875;1053.284
2905.803515625;1075.9035
2936.4052734375;1050.13
2954.682421875;1048.0495
2935.5263671875;1032.4315
2971.9252734375;1036.298
2923.962421875;1034.36
3393.405421875;1037.172
3713.1263671875;1022.1715
3828.282421875;1006.6865
3789.9263671875;1039.3285
3749.6806640625;1087.921
3603.723515625;1067.287
3539.403515625;1063.164
3481.803515625;1088.776
3421.323515625;1089.0325
3374.4017578125;1085.1185
3578.8006640625;1071.106
3589.323515625;1230.2025
3382.923515625;1247.54
3095.802421875;1326.3235
2912.523515625;1309.176
2870.2463671875;1350.8335
2797.323515625;1389.66
2834.682421875;1345.295
2763.723515625;1403.074
2774.202421875;1220.3415
2860.6463671875;1055.4785
2955.723515625;1064.266
2901.882421875;1137.074
2908.6463671875;1160.3205
2951.802421875;1159.57
2947.002421875;1192.991
2976.7252734375;1180.2705
2973.9263671875;1171.4355
2831.802421875;1164.2155
2860.602421875;1226.678
2745.4463671875;1234.1925
2657.082421875;1240.7475
2678.2493671875;1224.246
2671.482421875;1243.9965
2576.523515625;1265.02
2604.279421875;1237.679
2611.0463671875;1278.814
2566.8052734375;1283.165
2611.005421875;1270.739
2629.2052734375;1257.2585
2637.882421875;1306.991
2653.2082734375;1298.2985
2691.6082734375;1273.247
2607.1222734375;1254.703
2662.8052734375;1269.219
2720.4082734375;1233.7365
2669.5252734375;1207.83
2729.961328125;1213.1405
2677.2052734375;1186.93
2658.0052734375;1204.41
2628.3263671875;1211.6395
2653.161328125;1181.0685
2687.8463671875;1206.025
2667.723515625;1140.456
2660.0806640625;1148.911
2820.444609375;1175.188
